index	original	background	difference
2654	2098	0	2098
2655	2085	0	2085
2656	2121	0	2121
2657	2109	0	2109
2658	2092	0	2092
2659	2080	0	2080
2660	2106	0	2106
2661	2104	0	2104
2662	2061	0	2061
2663	2093	0	2093
2664	2089	0	2089
2665	2133	0	2133
2666	2152	0	2152
2667	2095	0	2095
2668	2087	0	2087
2669	2095	0	2095
2670	2094	0	2094
2671	2099	0	2099
2672	2095	0	2095
2673	2087	0	2087
2674	2060	0	2060
2675	2054	0	2054
2676	2106	0	2106
2677	2099	0	2099
2678	2064	0	2064
2679	2068	0	2068
2680	2095	0	2095
2681	2129	0	2129
2682	2103	0	2103
2683	2067	0	2067
2684	2081	0	2081
2685	2065	0	2065
2686	2074	0	2074
2687	2108	0	2108
2688	2097	0	2097
2689	2095	0	2095
2690	2075	0	2075
2691	2059	0	2059
2692	2061	0	2061
2693	2029	0	2029
2694	2042	0	2042
2695	2052	0	2052
2696	2052	0	2052
2697	2048	0	2048
2698	2093	0	2093
2699	2072	0	2072
2700	2036	0	2036
2701	2062	0	2062
2702	2047	0	2047
2703	2093	0	2093
2704	2067	0	2067
2705	2068	0	2068
2706	2060	0	2060
2707	2054	0	2054
2708	2027	0	2027
2709	2008	0	2008
2710	2036	0	2036
2711	2019	0	2019
2712	2005	0	2005
2713	2042	0	2042
2714	2037	0	2037
2715	2004	0	2004
2716	2037	0	2037
2717	1995	0	1995
2718	1970	0	1970
2719	1953	0	1953
2720	1972	0	1972
2721	1989	0	1989
2722	1990	0	1990
2723	1964	0	1964
2724	1948	0	1948
2725	1963	0	1963
2726	1963	0	1963
2727	1951	0	1951
2728	1947	0	1947
2729	1897	0	1897
2730	1926	0	1926
2731	1980	0	1980
2732	1985	0	1985
2733	1921	0	1921
2734	1948	0	1948
2735	1970	0	1970
2736	1937	0	1937
2737	1928	0	1928
2738	1937	0	1937
2739	1927	0	1927
2740	1965	0	1965
2741	1947	0	1947
2742	1930	0	1930
2743	1894	0	1894
2744	1884	0	1884
2745	1914	0	1914
2746	1938	0	1938
2747	1896	0	1896
2748	1865	0	1865
2749	1849	0	1849
2750	1878	0	1878
2751	1883	0	1883
2752	1854	0	1854
2753	1846	0	1846
2754	1870	0	1870
2755	1870	0	1870
2756	1888	0	1888
2757	1872	0	1872
2758	1871	0	1871
2759	1873	0	1873
2760	1833	0	1833
2761	1846	0	1846
2762	1853	0	1853
2763	1852	0	1852
2764	1859	0	1859
2765	1855	0	1855
2766	1844	0	1844
2767	1837	0	1837
2768	1846	0	1846
2769	1849	0	1849
2770	1893	0	1893
2771	1819	0	1819
2772	1818	0	1818
2773	1836	0	1836
2774	1844	0	1844
2775	1857	0	1857
2776	1860	0	1860
2777	1848	0	1848
2778	1842	0	1842
2779	1851	0	1851
2780	1832	0	1832
2781	1820	0	1820
2782	1830	0	1830
2783	1841	0	1841
2784	2038	0	2038
2785	1930	0	1930
2786	1790	0	1790
2787	1781	0	1781
2788	1814	0	1814
2789	1818	0	1818
2790	1788	0	1788
2791	1827	0	1827
2792	1850	0	1850
2793	1819	0	1819
2794	1805	0	1805
2795	1815	0	1815
2796	1808	0	1808
2797	1807	0	1807
2798	1820	0	1820
2799	1808	0	1808
2800	1820	0	1820
2801	1830	0	1830
2802	1845	0	1845
2803	1857	0	1857
2804	1847	0	1847
2805	1838	0	1838
2806	1838	0	1838
2807	1849	0	1849
2808	1868	0	1868
2809	1829	0	1829
2810	1837	0	1837
2811	1775	0	1775
2812	1789	0	1789
2813	1828	0	1828
2814	1837	0	1837
2815	1853	0	1853
2816	1854	0	1854
2817	1832	0	1832
2818	1819	0	1819
2819	1820	0	1820
2820	1800	0	1800
2821	1796	0	1796
2822	1793	0	1793
2823	1791	0	1791
2824	1814	0	1814
2825	1816	0	1816
2826	1840	0	1840
2827	1810	0	1810
2828	1820	0	1820
2829	1844	0	1844
2830	1844	0	1844
2831	1840	0	1840
2832	1857	0	1857
2833	1845	0	1845
2834	1831	0	1831
2835	1817	0	1817
2836	1827	0	1827
2837	1828	0	1828
2838	1821	0	1821
2839	1839	0	1839
2840	1843	0	1843
2841	1840	0	1840
2842	1871	0	1871
2843	1872	0	1872
2844	1869	0	1869
2845	1879	0	1879
2846	1877	0	1877
2847	1888	0	1888
2848	1872	0	1872
2849	1878	0	1878
2850	1868	0	1868
2851	1912	0	1912
2852	1902	0	1902
2853	1866	0	1866
2854	1855	0	1855
2855	1856	0	1856
2856	1895	0	1895
2857	1884	0	1884
2858	1903	0	1903
2859	1882	0	1882
2860	1859	0	1859
2861	1848	0	1848
2862	1852	0	1852
2863	1894	0	1894
2864	1913	0	1913
2865	1905	0	1905
2866	1907	0	1907
