index	original	background	difference
2310	2100	0	2100
2311	2108	0	2108
2312	2110	0	2110
2313	2074	0	2074
2314	2085	0	2085
2315	2096	0	2096
2316	2144	0	2144
2317	2148	0	2148
2318	2137	0	2137
2319	2114	0	2114
2320	2141	0	2141
2321	2123	0	2123
2322	2127	0	2127
2323	2166	0	2166
2324	2145	0	2145
2325	2110	0	2110
2326	2131	0	2131
2327	2135	0	2135
2328	2142	0	2142
2329	2113	0	2113
2330	2098	0	2098
2331	2121	0	2121
2332	2130	0	2130
2333	2129	0	2129
2334	2099	0	2099
2335	2099	0	2099
2336	2132	0	2132
2337	2116	0	2116
2338	2084	0	2084
2339	2122	0	2122
2340	2099	0	2099
2341	2059	0	2059
2342	2089	0	2089
2343	2074	0	2074
2344	2047	0	2047
2345	2078	0	2078
2346	2090	0	2090
2347	2096	0	2096
2348	2068	0	2068
2349	2064	0	2064
2350	2071	0	2071
2351	2078	0	2078
2352	2089	0	2089
2353	2091	0	2091
2354	2106	0	2106
2355	2086	0	2086
2356	2092	0	2092
2357	2128	0	2128
2358	2105	0	2105
2359	2132	0	2132
2360	2158	0	2158
2361	2141	0	2141
2362	2148	0	2148
2363	2158	0	2158
2364	2148	0	2148
2365	2121	0	2121
2366	2134	0	2134
2367	2160	0	2160
2368	2170	0	2170
2369	2135	0	2135
2370	2157	0	2157
2371	2184	0	2184
2372	2151	0	2151
2373	2102	0	2102
2374	2136	0	2136
2375	2161	0	2161
2376	2166	0	2166
2377	2141	0	2141
2378	2174	0	2174
2379	2172	0	2172
2380	2162	0	2162
2381	2134	0	2134
2382	2130	0	2130
2383	2157	0	2157
2384	2146	0	2146
2385	2153	0	2153
2386	2143	0	2143
2387	2116	0	2116
2388	2128	0	2128
2389	2160	0	2160
2390	2150	0	2150
2391	2170	0	2170
2392	2183	0	2183
2393	2173	0	2173
2394	2189	0	2189
2395	2206	0	2206
2396	2178	0	2178
2397	2199	0	2199
2398	2172	0	2172
2399	2171	0	2171
2400	2205	0	2205
2401	2208	0	2208
2402	2207	0	2207
2403	2182	0	2182
2404	2148	0	2148
2405	2126	0	2126
2406	2177	0	2177
2407	2217	0	2217
2408	2224	0	2224
2409	2216	0	2216
2410	2254	0	2254
2411	2258	0	2258
2412	2242	0	2242
2413	2229	0	2229
2414	2203	0	2203
2415	2227	0	2227
2416	2256	0	2256
2417	2221	0	2221
2418	2260	0	2260
2419	2261	0	2261
2420	2252	0	2252
2421	2281	0	2281
2422	2251	0	2251
2423	2254	0	2254
2424	2222	0	2222
2425	2257	0	2257
2426	2280	0	2280
2427	2267	0	2267
2428	2273	0	2273
2429	2268	0	2268
2430	2314	0	2314
2431	2327	0	2327
2432	2301	0	2301
2433	2270	0	2270
2434	2292	0	2292
2435	2297	0	2297
2436	2289	0	2289
2437	2292	0	2292
2438	2323	0	2323
2439	2359	0	2359
2440	2308	0	2308
2441	2297	0	2297
2442	2280	0	2280
2443	2275	0	2275
2444	2302	0	2302
2445	2335	0	2335
2446	2306	0	2306
2447	2256	0	2256
2448	2282	0	2282
2449	2314	0	2314
2450	2311	0	2311
2451	2343	0	2343
2452	2325	0	2325
2453	2321	0	2321
2454	2308	0	2308
2455	2316	0	2316
2456	2289	0	2289
2457	2282	0	2282
2458	2276	0	2276
2459	2275	0	2275
2460	2268	0	2268
2461	2295	0	2295
2462	2293	0	2293
2463	2282	0	2282
2464	2307	0	2307
2465	2302	0	2302
2466	2273	0	2273
2467	2246	0	2246
2468	2270	0	2270
2469	2241	0	2241
2470	2232	0	2232
2471	2266	0	2266
2472	2260	0	2260
2473	2224	0	2224
2474	2249	0	2249
2475	2281	0	2281
2476	2235	0	2235
2477	2211	0	2211
2478	2220	0	2220
2479	2238	0	2238
2480	2231	0	2231
2481	2189	0	2189
2482	2200	0	2200
2483	2189	0	2189
2484	2177	0	2177
2485	2224	0	2224
2486	2219	0	2219
2487	2175	0	2175
2488	2217	0	2217
2489	2230	0	2230
2490	2204	0	2204
2491	2175	0	2175
2492	2183	0	2183
2493	2181	0	2181
2494	2178	0	2178
2495	2194	0	2194
2496	2186	0	2186
2497	2177	0	2177
2498	2179	0	2179
2499	2154	0	2154
2500	2127	0	2127
2501	2153	0	2153
2502	2151	0	2151
2503	2140	0	2140
2504	2073	0	2073
2505	2075	0	2075
2506	2076	0	2076
2507	2103	0	2103
2508	2080	0	2080
2509	2046	0	2046
2510	2045	0	2045
2511	2024	0	2024
2512	2042	0	2042
2513	2051	0	2051
2514	2087	0	2087
2515	2057	0	2057
2516	2035	0	2035
2517	2030	0	2030
2518	2073	0	2073
2519	2091	0	2091
2520	2031	0	2031
2521	2029	0	2029
2522	2033	0	2033
2523	2029	0	2029
2524	1985	0	1985
2525	1967	0	1967
2526	1981	0	1981
2527	1958	0	1958
2528	1986	0	1986
2529	1997	0	1997
2530	1998	0	1998
2531	1985	0	1985
2532	1998	0	1998
2533	1973	0	1973
2534	1966	0	1966
2535	1951	0	1951
2536	1989	0	1989
2537	1954	0	1954
2538	1937	0	1937
2539	1958	0	1958
2540	1929	0	1929
2541	1905	0	1905
2542	1914	0	1914
2543	1921	0	1921
2544	1948	0	1948
2545	1904	0	1904
2546	1924	0	1924
2547	1934	0	1934
2548	1940	0	1940
2549	1974	0	1974
2550	2000	0	2000
2551	1973	0	1973
2552	1889	0	1889
2553	1931	0	1931
2554	1961	0	1961
2555	1913	0	1913
2556	1894	0	1894
2557	1939	0	1939
2558	1953	0	1953
2559	1932	0	1932
2560	1882	0	1882
2561	1900	0	1900
2562	1915	0	1915
2563	1881	0	1881
2564	1872	0	1872
2565	1899	0	1899
2566	1870	0	1870
2567	1908	0	1908
2568	1922	0	1922
2569	1898	0	1898
2570	1890	0	1890
2571	1878	0	1878
2572	1895	0	1895
2573	1934	0	1934
2574	1961	0	1961
2575	1930	0	1930
2576	1942	0	1942
2577	1972	0	1972
2578	1951	0	1951
2579	1928	0	1928
2580	1928	0	1928
2581	1968	0	1968
2582	1932	0	1932
2583	1947	0	1947
2584	1952	0	1952
2585	1928	0	1928
2586	1980	0	1980
2587	1948	0	1948
2588	1919	0	1919
2589	1911	0	1911
2590	1929	0	1929
2591	1898	0	1898
2592	1883	0	1883
2593	1900	0	1900
2594	1921	0	1921
2595	1902	0	1902
2596	1931	0	1931
2597	1945	0	1945
2598	1912	0	1912
2599	1919	0	1919
2600	1893	0	1893
2601	1849	0	1849
2602	1879	0	1879
2603	1930	0	1930
2604	1933	0	1933
2605	1935	0	1935
2606	1922	0	1922
2607	1912	0	1912
2608	1933	0	1933
2609	1911	0	1911
2610	1883	0	1883
2611	1897	0	1897
2612	1938	0	1938
2613	1920	0	1920
2614	1941	0	1941
2615	1947	0	1947
2616	1918	0	1918
2617	1934	0	1934
2618	1944	0	1944
2619	1929	0	1929
2620	1925	0	1925
2621	1931	0	1931
2622	1949	0	1949
2623	1977	0	1977
2624	2004	0	2004
2625	1978	0	1978
2626	1942	0	1942
2627	1949	0	1949
2628	1963	0	1963
2629	1969	0	1969
2630	1969	0	1969
2631	1960	0	1960
2632	1947	0	1947
2633	1961	0	1961
2634	1977	0	1977
2635	1964	0	1964
2636	1955	0	1955
2637	1970	0	1970
2638	1993	0	1993
2639	1978	0	1978
2640	1976	0	1976
2641	1963	0	1963
2642	1952	0	1952
2643	1991	0	1991
2644	1995	0	1995
2645	2012	0	2012
2646	2009	0	2009
2647	1984	0	1984
2648	1976	0	1976
2649	1953	0	1953
2650	2016	0	2016
2651	2009	0	2009
2652	1950	0	1950
2653	1952	0	1952
2654	2003	0	2003
2655	1983	0	1983
2656	2007	0	2007
2657	1984	0	1984
2658	1962	0	1962
2659	1983	0	1983
2660	1978	0	1978
2661	1967	0	1967
2662	1960	0	1960
2663	1931	0	1931
2664	1981	0	1981
2665	2071	0	2071
2666	2015	0	2015
2667	1963	0	1963
2668	1971	0	1971
2669	1977	0	1977
2670	1994	0	1994
2671	2010	0	2010
2672	1981	0	1981
2673	1981	0	1981
2674	1981	0	1981
2675	1977	0	1977
2676	1985	0	1985
2677	1977	0	1977
2678	1980	0	1980
2679	1950	0	1950
2680	1937	0	1937
2681	1963	0	1963
2682	1971	0	1971
2683	1988	0	1988
2684	2002	0	2002
2685	2019	0	2019
2686	1986	0	1986
2687	1997	0	1997
2688	1996	0	1996
2689	1978	0	1978
2690	1948	0	1948
2691	1967	0	1967
2692	1950	0	1950
2693	1923	0	1923
2694	1936	0	1936
2695	1929	0	1929
2696	1945	0	1945
2697	1926	0	1926
2698	1950	0	1950
2699	1939	0	1939
2700	1937	0	1937
2701	1937	0	1937
2702	1943	0	1943
2703	1971	0	1971
2704	1934	0	1934
2705	1947	0	1947
2706	1935	0	1935
2707	1965	0	1965
2708	1977	0	1977
2709	1929	0	1929
2710	1923	0	1923
2711	1893	0	1893
2712	1911	0	1911
2713	1938	0	1938
2714	1889	0	1889
2715	1868	0	1868
2716	1891	0	1891
2717	1907	0	1907
2718	1905	0	1905
2719	1894	0	1894
2720	1891	0	1891
2721	1882	0	1882
2722	1894	0	1894
2723	1890	0	1890
2724	1869	0	1869
2725	1860	0	1860
2726	1883	0	1883
2727	1861	0	1861
2728	1817	0	1817
2729	1823	0	1823
2730	1848	0	1848
2731	1858	0	1858
2732	1859	0	1859
2733	1830	0	1830
2734	1840	0	1840
2735	1850	0	1850
2736	1866	0	1866
2737	1838	0	1838
2738	1834	0	1834
2739	1829	0	1829
2740	1841	0	1841
2741	1841	0	1841
2742	1829	0	1829
2743	1795	0	1795
2744	1808	0	1808
2745	1821	0	1821
2746	1804	0	1804
2747	1792	0	1792
2748	1813	0	1813
2749	1820	0	1820
2750	1777	0	1777
2751	1803	0	1803
2752	1798	0	1798
2753	1789	0	1789
2754	1818	0	1818
2755	1787	0	1787
2756	1805	0	1805
2757	1821	0	1821
2758	1800	0	1800
2759	1802	0	1802
2760	1761	0	1761
2761	1796	0	1796
2762	1800	0	1800
2763	1804	0	1804
2764	1806	0	1806
2765	1801	0	1801
2766	1786	0	1786
2767	1785	0	1785
2768	1778	0	1778
2769	1778	0	1778
